id,average_rating
3428818,4.31
36347162,3.71
12846,4.14
30038977,4.26
23612407,4.14
30259893,3.88
334804,4.01
22589377,3.93
17828257,4.55
121490,4.09
6619072,3.54
683695,3.6
13423353,3.98
247136,3.51
523468,3.91
43889,4.13
2583110,3.25
239320,3.95
16103347,3.62
29628231,4.5
491578,3.99
1511158,4.09
374835,3.59
10338691,3.88
6465456,3.84
9679238,3.64
304485,4.35
290973,3.83
10650073,5.0
20320920,4.7
121581,4.17
500998,3.79
117842,3.91
18318649,4.14
907717,3.85
10029438,4.03
20798720,4.49
2314315,4.09
13241511,4.28
10922494,3.0
13622,4.21
5711714,3.81
12260608,3.81
165766,3.56
32708664,3.97
53946399,5.0
425377,4.11
10300171,3.29
107774,4.22
18042404,4.55
11234478,3.46
25262045,4.31
26204674,4.17
31702803,4.27
352270,3.9
112191,3.75
15773536,4.05
2684609,4.03
354475,4.33
3483459,3.48
9642896,3.51
1566705,4.37
33270753,4.78
17336894,4.74
333314,3.85
15473,3.6
7192913,4.85
11474934,5.0
32614687,5.0
13609403,4.18
685391,3.96
647523,4.29
6915117,3.88
13459256,3.79
62953,3.83
12651506,4.39
4303567,4.57
440417,3.92
17286818,3.61
12469656,3.86
29776988,3.5
643992,3.85
1201864,3.62
79705,3.98
6137154,4.11
13133,3.83
7148778,3.93
246035,3.89
270805,4.27
17156406,4.34
17224751,3.81
683096,4.36
580933,3.89
474788,3.92
13049688,3.91
254947,4.02
3331756,4.33
725789,3.81
597,3.81
248623,3.83
16085482,3.37
6584188,4.1
17258293,4.16
6056530,4.47
2385463,4.09
1998880,4.05
3294489,4.06
66459,4.04
877598,4.17
31331,3.72
24637539,4.17
25756328,4.11
234946,3.67
13488875,4.17
3082137,4.12
1071035,4.02
11452342,3.73
896623,4.07
108277,3.8
707088,4.32
9491739,4.02
17823473,3.5
2914484,3.75
38926487,4.29
10593908,3.97
48124,4.0
116256,4.01
59661,4.23
330754,4.26
7203997,3.83
428077,3.68
5454,3.79
6505917,4.24
7685687,3.67
17978278,4.42
24485939,3.93
138456,4.03
9269614,4.06
1523438,3.88
15180457,4.27
7144,4.22
22554543,3.71
964750,4.11
123805,4.16
52951980,3.63
95242,3.96
8174434,3.85
48760,3.78
2200913,3.78
13582068,3.62
7689968,3.66
41160292,4.29
16059709,3.98
17973247,4.25
3282831,4.1
17285643,3.51
3869,4.18
77366,4.21
450548,4.4
823182,3.71
828084,4.01
6452760,3.85
23281902,3.8
21018113,4.01
68519,4.09
15812811,4.0
127028,3.77
466680,4.05
4703259,4.22
15808436,4.01
46799,3.76
359915,3.53
31313,4.15
586732,3.83
18102827,4.14
9965332,4.15
2014891,3.76
18043192,4.15
3040441,3.99
12554628,4.21
2550219,4.22
109326,4.16
113250,4.03
20691201,4.29
23172825,4.11
153865,4.05
7186254,4.03
1911785,3.91
6877602,4.12
18884,4.09
15990329,4.0
15732733,4.88
12738,3.9
22913102,3.64
8568,4.07
31361931,3.5
36011863,4.3
75522,3.42
8074202,3.77
251462,3.88
15755296,4.29
8226034,4.06
22172410,4.11
3046463,4.25
24337,3.98
6337006,4.41
297219,3.97
28814866,3.89
12328286,4.44
6608160,3.91
18298225,4.05
2795347,4.33
1214485,4.0
13278125,4.04
6236733,3.87
6882,4.25
97715,4.0
131793,3.46
18144053,3.74
10305247,4.08
41210706,4.41
18868171,4.11
104085,4.2
297044,3.97
2810453,3.8
526067,4.17
1106474,4.23
1249630,4.01
26070319,4.15
21848119,4.75
11797160,3.7
72657,4.28
5988117,4.16
609731,3.89
20784908,3.97
769255,4.17
6177946,4.1
926908,4.02
25751208,3.67
49856452,4.86
3302628,3.71
20510241,3.74
25576253,5.0
316845,3.9
13607457,4.07
11720382,4.19
2855751,3.4
8602864,4.21
22597784,3.58
402744,3.53
1118874,3.99
3085749,4.1
18888064,3.39
18214892,3.4
906684,4.17
13012638,4.43
7913305,4.08
112080,4.46
6222164,4.12
23197553,4.4
296384,3.99
18073161,4.47
53061,3.73
254324,3.47
2067245,3.68
40097842,4.16
414096,4.03
16152816,4.0
13637412,4.23
8892690,3.64
21852339,4.45
13533650,3.68
2801165,4.51
32933122,4.52
6594732,3.83
865365,3.96
7603,3.61
6404621,3.97
17409269,3.39
264449,4.45
289732,4.05
662280,3.9
12034734,3.55
16101628,4.48
672616,4.15
650073,3.44
6801652,4.31
453410,4.37
16058045,4.25
154126,4.04
15803170,3.73
19261083,4.28
12010541,4.03
51019,3.94
248871,4.41
3925836,4.14
282356,4.15
13599596,4.04
9557751,3.99
1247730,4.78
27863883,4.16
18813386,4.17
5974014,4.09
6795861,4.5
41689,3.89
28596857,4.67
7389,3.97
29562692,4.18
8213686,3.73
526548,3.55
17259389,4.0
79515,4.1
40515052,3.77
1243539,4.22
671719,3.74
6595233,4.24
17912521,4.0
70509,3.31
12220,3.98
786256,4.24
6409125,3.9
3374819,3.92
8492,3.94
15816410,4.08
26112217,4.82
9408479,4.21
48855,4.14
14960,3.66
20624955,3.56
10810,4.14
5975578,3.38
1344089,3.94
23299513,3.75
8542996,4.12
156188,4.0
17834453,3.9
17839432,3.74
11947156,4.04
6261270,4.17
13573576,4.54
35959233,4.2
10232994,4.0
16059652,3.59
17927395,4.65
939467,4.38
45485682,3.94
40582621,4.54
1442235,4.25
1192193,3.47
363632,4.2
682853,4.27
22571670,4.1
420744,4.09
1516736,3.62
16159320,3.89
65686,3.91
2050000,3.47
16159276,4.5
12757719,3.11
6608313,4.18
7113436,4.55
6121380,4.2
13610291,3.56
402128,4.08
16102004,4.02
2243610,4.09
6357825,3.89
52139,4.16
1845839,4.39
23194,4.11
552285,3.79
17914163,5.0
1559633,4.34
7775594,4.16
18617712,4.29
16514719,4.52
27242422,3.65
18069284,4.87
359819,3.79
6423507,4.23
4135863,3.58
263059,4.06
24885561,4.87
18943009,4.44
11731748,3.81
12766829,3.87
1398034,4.39
50836219,4.38
7429046,4.32
13501633,4.07
42265133,5.0
15982689,4.13
14935,4.07
887460,3.6
227920,3.77
6071069,4.07
36323316,3.68
970683,4.0
7778609,4.07
47924,3.58
375013,4.35
610719,3.74
13006,3.68
33880,4.28
37806505,4.04
484667,3.74
159903,4.04
29456569,4.02
6999171,3.33
29939230,4.36
2989254,3.76
27300577,3.95
2399519,4.43
15874968,3.71
1481255,4.56
6162567,3.99
52374,4.13
278958,3.98
39705501,3.47
30972081,4.46
34618190,4.23
20336347,4.37
18189606,4.13
43930,4.1
87273,3.8
29703658,3.81
2084518,4.0
220682,4.39
6431790,4.06
2870651,4.13
32999129,3.29
23587984,4.06
14641450,3.5
5520,3.73
52969988,4.21
963151,4.36
35993820,4.32
24974996,4.36
145117,4.14
33124137,3.99
12547110,3.73
1212830,4.0
626096,3.64
11062291,4.15
43536139,5.0
17169024,3.49
861058,4.29
18938315,4.33
1462251,3.66
435804,3.96
23704941,3.42
16120760,3.77
27302332,4.0
22405779,4.58
158818,3.87
9359818,3.65
13380221,3.81
17181721,3.95
18428659,3.69
2003370,4.1
528468,3.87
910863,4.02
20434940,3.95
13254398,3.88
11648261,3.98
22772,3.47
16029985,3.61
1871187,5.0
77255,4.17
5391115,4.15
232109,3.94
974742,3.78
17283555,3.68
75641,4.05
17566943,3.9
454950,4.07
22031476,3.75
34657889,4.13
6314529,4.16
43230472,4.19
16145672,4.74
2477437,3.94
21938952,4.67
6892166,3.5
1207061,3.66
3486806,4.3
232123,4.05
7983832,4.33
8452340,3.92
76973,3.81
8608083,4.29
253305,4.07
13515533,3.91
270730,4.16
489606,3.75
50545561,3.97
13645645,3.87
379701,4.25
77208,3.91
35642518,4.32
13451872,4.07
5167648,4.22
3336844,4.25
895479,3.83
52208003,5.0
6053576,3.69
16218082,3.44
21039945,4.24
126066,4.02
5989573,4.33
18003780,4.42
578241,3.71
154091,3.99
26494529,4.77
35202012,5.0
16605795,3.85
18073938,4.26
6837103,4.2
7839887,4.37
38822883,4.41
134004,3.97
13486597,3.99
18367834,3.31
945276,4.18
27221310,4.36
66080,3.91
36412998,4.24
511258,3.97
16053291,3.85
141452,3.79
33199662,4.58
5043,4.32
24723239,3.75
289524,3.95
2123542,3.91
77092,3.69
3299872,4.05
341879,4.16
5178537,4.05
6340471,4.11
1462873,3.66
6111959,3.42
16056408,4.09
9432860,4.59
34066798,4.35
59780,4.2
17211366,4.04
15505346,4.12
33013201,3.79
20757657,3.84
76660,3.99
18388177,4.33
7809221,4.16
99219,3.68
251762,3.57
11498,3.88
93947,3.93
1909194,4.19
428520,4.37
3389671,3.84
35430,4.28
20444816,5.0
1025250,3.84
17570843,3.97
99486,4.2
15766187,3.62
77125,4.05
16008876,4.03
17983740,4.17
4881647,4.05
8738626,4.4
32491928,4.52
7492119,4.11
16072999,3.86
2332145,3.69
22459860,3.47
212936,3.86
17566814,3.73
41777,4.08
270367,3.68
20502912,4.54
12510755,5.0
1780560,4.04
4889214,3.79
77141,3.96
21416690,3.73
36307191,3.91
1162022,4.13
11461997,4.28
30528544,4.5
763589,3.9
2573525,3.96
16160797,3.86
1830571,3.68
102386,3.97
969006,3.96
55072,3.96
2316940,4.49
1963638,4.23
58822,3.85
2216760,4.35
98645,4.06
25524209,4.45
8653211,4.08
557265,4.04
22822933,4.57
33015,3.97
34593095,4.37
9717,4.1
6006313,4.01
39093,4.07
271255,4.0
1451091,3.62
761849,3.59
12868904,3.88
346267,3.82
49537696,4.75
13489310,3.67
25091846,4.01
23497722,3.7
15902792,3.93
23014216,4.3
15757434,3.99
17347634,4.26
12989100,3.93
8959816,3.36
4079518,4.24
10633687,4.16
11223480,4.36
523930,3.78
18041750,4.56
15793094,3.78
22930159,3.92
5083093,3.7
7039218,4.22
18397729,4.47
787062,3.64
599721,4.55
1175147,4.19
256280,3.91
548772,3.87
15975,3.99
129909,4.55
25330189,4.04
17227209,3.95
20764938,4.42
32726011,4.83
54825,3.93
378,4.21
10915691,3.55
2177655,3.47
486324,4.0
29378395,4.1
8456930,3.64
972877,3.52
5762055,3.6
182826,4.08
3104267,3.91
35921536,4.35
596304,4.49
1033957,3.88
414343,2.81
1268541,4.24
27997243,5.0
39096,4.06
3217673,3.31
40411003,4.32
21349764,3.9
394255,3.69
18498576,4.38
428862,4.14
128616,4.28
2226430,4.17
3393124,4.06
833228,4.11
4052814,4.14
355190,4.09
10248952,4.01
9761341,3.55
642460,4.01
15723625,4.17
18809943,4.21
213026,3.86
31362199,4.33
414056,3.93
24872910,4.79
11970096,3.91
306149,4.12
64924,3.64
18193861,3.9
96119,3.88
292408,4.26
2141382,4.28
34230867,4.24
26,3.83
1466878,4.17
17382425,3.69
6324115,3.63
17786377,3.87
27,3.86
17483,3.97
60141,4.16
23977334,4.1
18688131,4.28
44133,3.71
120937,3.97
2920664,3.83
122986,3.52
61931,4.13
676,4.23
306090,4.07
44055711,4.08
1676642,3.79
125553,3.84
22325,3.8
2833172,3.76
23471550,3.8
17306084,3.94
6698199,3.78
30838551,3.89
85957,4.0
37737,4.02
50468,3.93
2100810,3.85
760848,3.67
52263433,3.85
3689835,4.16
7944608,4.43
13480580,3.95
15885903,4.76
1154601,4.29
17703205,4.38
13281226,4.18
377327,3.45
1842565,3.97
17830028,3.78
246276,3.86
30120345,4.14
1429580,4.19
21538290,4.16
34370312,4.75
7482,3.64
9415958,3.9
3996887,3.85
38474,4.28
7091370,3.57
1112516,4.3
13244578,3.92
501710,3.8
18150272,4.6
28273138,5.0
12251604,4.3
17204614,3.88
6342602,4.42
17846703,4.19
42084933,4.23
186668,4.16
18056646,5.0
7005865,3.98
17993765,3.89
22873996,4.12
16111209,4.31
104342,4.05
22663515,4.07
18154705,4.28
70720,4.31
536478,3.68
6341600,3.28
32502,4.18
49051,3.85
28585208,3.77
1362193,4.19
999505,5.0
6488284,4.36
41957126,4.34
8801543,3.94
39801,3.85
40892291,5.0
713055,3.79
345919,3.33
12154294,3.75
6431633,3.96
418567,3.67
17566864,4.05
194330,3.96
25689018,3.18
7556058,4.01
219570,3.94
16085248,4.14
46253235,4.02
1975322,3.84
163498,3.42
1216187,4.01
18332098,3.78
72854,4.11
23611985,4.22
6218284,4.56
31345271,4.56
396266,4.31
880729,4.36
105549,4.31
38333,3.84
519933,4.24
22798521,3.91
77395,4.02
24129643,3.57
23231,3.72
29519517,3.98
152344,4.26
104946,4.34
22437653,3.72
100359,4.19
9065265,4.12
7669259,4.3
26400307,4.25
23005169,3.92
6289938,4.19
20309995,4.33
1262418,3.7
94072,3.74
9265891,3.82
317278,4.11
1358088,4.2
23489268,4.62
278653,3.83
25430584,3.69
7937776,4.31
4682558,4.37
4907301,3.48
85448,4.14
1503998,4.04
8519822,4.24
3730554,3.02
23532871,4.03
25689270,4.21
36022868,3.99
238251,4.4
608368,3.66
11819672,4.8
28767729,4.29
21704733,3.73
859495,3.59
16556,3.73
17352874,4.32
129635,3.76
16147869,4.5
12143472,4.06
358129,4.16
7708353,3.91
384818,4.12
23128990,4.44
866525,3.74
3445677,3.72
5061675,4.53
1184249,3.73
6482182,3.93
260025,4.18
12309315,4.41
19172484,4.24
572531,3.95
249824,3.93
22465786,3.67
20632650,4.5
18334354,4.37
4143812,4.42
23867347,4.1
599963,3.86
6382952,3.82
179734,3.83
15815333,3.58
557214,4.13
13519,3.7
24547109,5.0
15705091,4.43
236357,5.0
12315661,4.28
2593435,3.53
250026,4.02
4059448,4.25
3375878,4.69
107032,4.08
8733231,4.44
1207904,3.84
2964456,4.15
706150,4.03
12142089,3.5
580446,3.43
1567725,4.26
2895813,3.8
159297,3.78
904896,3.9
17354744,3.83
11021753,4.02
29202269,4.31
36236125,4.0
17529,3.87
17261811,4.05
38529,4.27
13226246,4.46
778285,4.01
9713347,3.52
182168,3.52
25135327,4.54
10073929,4.4
3273,4.17
52956654,4.51
16180,3.87
15724975,3.92
8935883,4.18
84132,4.07
10074280,4.57
472543,4.19
8834274,3.65
14303707,5.0
6304332,4.17
22023804,3.99
25332,3.82
11217236,4.06
138555,3.72
2180781,3.99
22706350,4.01
91477,4.02
27212866,4.15
17889778,4.42
2281814,3.61
18394624,4.67
25597461,4.5
156565,3.89
50071950,4.16
112066,4.24
1565561,4.34
17666097,4.11
822,4.26
2376087,4.04
2031004,4.23
2156,4.14
348187,4.29
529346,3.36
3182869,3.38
415804,3.64
64225,3.93
20601983,3.28
377163,4.22
22468721,3.47
12341309,3.75
459901,3.93
20758493,4.03
174684,4.27
271262,4.29
10367431,4.0
648165,3.89
195680,4.19
9924320,4.55
9630431,4.09
206857,3.93
24453109,4.29
3686,3.95
15727192,4.56
3309615,4.19
67647,4.24
10138607,4.03
6657006,3.95
31680,3.85
511227,4.13
39847584,3.82
20650678,3.9
6289794,4.06
94299,4.15
22469323,4.06
31767111,5.0
21897149,4.28
5942,3.57
204097,4.03
6289920,3.91
1106464,4.23
101191,4.08
6611059,3.54
923993,3.47
1931915,4.04
1061962,3.8
26309916,3.67
12387529,3.86
3674043,3.85
235791,3.85
9917938,3.92
588343,3.59
13260207,3.83
19622432,3.3
18586409,3.76
20507745,4.16
40893,4.15
57658,4.09
364550,3.84
2741017,4.14
17565517,4.38
18080889,4.04
2025150,4.11
27851253,4.1
721704,4.17
7952446,3.55
4027093,3.84
17289431,3.91
1323092,4.01
6977769,4.09
7908638,3.48
4310522,3.77
16089096,4.36
1711463,4.25
19001,3.99
21893797,3.96
12499544,4.4
17375790,4.27
6609848,3.7
18682615,3.97
41710052,5.0
23480520,3.74
2454830,3.84
167604,4.3
12097166,3.34
35168797,4.45
348,4.01
2762488,4.11
11566,4.45
9441766,3.61
536350,3.43
25160737,4.03
34299826,3.97
13130990,4.08
11422916,3.46
13026464,4.23
14426203,4.2
3970111,4.06
13638570,4.31
24903989,3.24
1555398,4.25
146128,4.02
22192,3.55
13498,3.94
613218,4.11
207798,3.99
783505,3.97
816663,4.09
38309785,4.02
18618842,3.57
17380595,3.44
13497718,3.93
13035050,3.96
319388,3.29
13481283,4.09
293457,3.84
3272165,4.07
13565914,3.93
30891,3.99
34847105,4.1
6041471,4.31
1214499,4.41
37807907,4.15
15782315,4.15
447191,4.02
168561,3.99
231917,4.31
961949,4.03
22571365,3.95
20715706,3.48
6122468,3.81
52745490,4.4
1103212,4.02
9642278,3.88
7656222,3.6
293983,3.9
121813,4.14
105303,3.84
17560117,3.75
805220,3.86
6345999,4.46
134018,4.24
317282,3.69
30362,3.94
17801656,4.18
36306771,4.05
42607,3.83
2911138,4.31
71774,4.09
31851019,3.91
21936809,4.03
24244,4.09
10016013,4.39
8734164,3.68
1913364,3.88
6371243,3.71
62177,3.55
18478208,4.15
17929776,4.18
596307,3.98
36310591,4.78
24728470,4.0
1864679,3.75
1830583,3.8
1269427,4.29
274400,4.21
1721221,4.15
30651396,5.0
28243057,4.64
552175,4.28
319286,4.2
10813206,3.42
25509471,3.25
885744,4.15
1593668,3.74
18491963,4.23
147590,3.94
20957248,4.32
12467,3.94
987508,3.76
293583,3.72
7828967,3.82
1289866,4.01
2043100,3.89
195688,3.45
6384009,3.93
78428,4.07
18337873,3.67
7935274,3.81
13130607,4.09
408615,4.45
393091,3.55
53625,4.0
13888,4.15
34667403,4.2
41716,3.96
102856,4.25
40121205,4.29
30809786,4.22
769729,4.03
12075543,3.55
18634898,4.67
2043412,3.91
17562528,4.43
37914571,4.46
41958,3.69
30367813,4.2
4339,4.24
517190,4.25
9874973,3.77
7950962,4.17
34898,4.1
69981,3.47
3186175,4.0
128754,3.94
824062,4.36
17948895,4.05
84036,4.15
18401575,4.33
300226,3.53
37912334,4.28
34298337,4.55
8628362,4.21
16713,3.63
1873944,3.67
6916963,4.18
586451,4.04
8689927,3.6
1780471,4.5
290733,4.04
3073173,4.04
1103917,3.56
5971165,3.93
432463,3.88
37825453,4.2
325718,4.17
13512323,4.38
774726,3.41
764704,3.8
19065420,4.71
205041,3.97
12160933,4.14
71772,4.06
2483910,3.79
33621427,4.07
239413,4.03
27750416,4.08
31932151,3.66
17409842,4.43
18576,3.72
20935107,4.2
35902519,5.0
11762245,4.14
88442,4.04
3134687,3.95
217718,3.86
1689135,3.67
21432436,4.14
10955056,4.47
6252152,3.69
6214335,4.11
29613832,3.59
15608092,3.33
1672727,3.8
35489042,3.83
16137916,3.72
602699,3.85
23308087,3.89
20604826,4.15
5762014,4.04
18693910,4.22
2713810,3.58
164434,4.33
27993250,3.53
209330,3.92
287737,4.02
1328944,3.53
1651313,4.28
43800180,4.01
447937,4.05
671934,4.04
778255,3.46
8250,4.54
5713780,3.84
1054736,3.89
875644,3.83
17859596,3.81
557743,4.2
20086,3.73
18515966,3.85
13406425,3.83
35849473,4.31
507086,3.68
4662,4.23
224500,4.11
408555,4.51
90574,3.77
39864037,4.23
17311105,4.5
6383944,3.93
11038323,4.0
35714190,4.15
20665259,4.16
442959,3.75
2694679,3.9
1994295,3.8
24375711,4.38
20023,4.28
52046724,4.44
9666870,4.0
25339089,4.1
22304,3.79
18718848,3.89
29852893,4.1
2973738,3.95
32494108,3.89
37514017,4.19
5958783,4.03
9252036,4.33
818867,3.65
16061468,4.01
2855642,4.1
18889,3.9
18507827,4.0
16101018,4.43
1391817,4.3
25771064,3.6
2185,3.87
263111,4.03
7854325,4.18
466405,4.12
25639296,3.8
11871802,4.27
6303855,3.82
6251309,3.75
14096,4.12
17234132,4.83
932902,3.88
12868761,3.9
13112023,3.98
1240548,3.94
8456387,4.62
12252878,4.21
972533,4.03
287380,3.97
25350,3.93
341564,3.92
15942632,4.0
140093,3.74
9857949,3.79
13603299,4.0
50908627,4.92
49856511,5.0
4954833,3.67
149608,3.82
1862313,3.7
5263374,3.79
17303150,3.7
17607319,4.15
12675389,3.96
7896141,3.64
36680734,3.95
23460961,3.62
22890967,4.07
10443756,3.89
12853426,3.99
24699867,4.21
9471031,3.32
13506764,3.76
177523,4.03
37347,3.66
13556408,4.12
1721146,4.16
1617875,4.04
36381037,4.14
1973573,3.95
1034151,3.83
162089,3.93
7049266,4.21
17701652,3.86
17254226,4.11
39352771,4.1
255049,4.24
2107163,3.63
16179775,5.0
13639318,4.21
157409,3.78
8578795,4.14
1758694,3.87
2380842,4.24
31128746,4.0
1079897,3.85
1088664,3.98
13581917,4.01
13100288,3.93
1040894,3.98
171807,3.67
13238290,3.96
37539893,3.5
574136,4.06
2176660,3.9
40050602,4.42
17029526,4.19
13568595,3.77
738175,3.8
13415554,4.24
85431,4.13
8537060,4.0
218461,3.84
8067414,3.53
10851378,4.01
7724257,4.38
178153,3.87
17334484,4.26
6507760,3.74
187569,3.91
23635879,4.26
109889,3.99
16140408,4.23
15733579,3.78
3142842,3.56
10295809,3.69
13494834,4.15
5359,4.01
752895,3.66
642231,3.74
18597356,5.0
25296980,4.36
41741139,3.67
11556,3.88
129619,4.23
6327230,3.63
3426873,3.84
8008928,3.84
17332435,3.9
36336428,4.05
25351826,4.03
32618967,4.16
22020023,4.23
17886564,3.6
20431030,4.0
21914422,4.48
13539142,4.59
47683,3.72
31696574,3.86
1689153,4.01
34080,4.11
18739426,4.43
11359361,3.99
60030,4.0
1728551,3.83
6365973,4.08
32294951,4.41
16034964,3.75
36000833,4.33
17839594,3.81
50756,4.02
355916,4.0
1169429,3.98
2171936,3.55
12577683,4.19
508225,4.04
7493186,4.04
20758794,4.17
1042745,5.0
10825304,5.0
2175,3.68
20504754,4.08
80566,3.58
5996317,3.09
7193616,3.47
563308,4.24
11378234,5.0
451220,3.83
4345498,4.44
18163646,3.86
5598113,4.12
15724908,3.84
17823780,3.74
92644,3.85
17183385,4.22
117161,4.21
15769772,3.96
6651640,4.51
11936279,3.51
1258121,3.91
1091801,4.02
8476071,4.17
37643484,4.92
822200,3.41
10589,3.9
17411703,4.23
1736540,4.22
7199,4.1
825081,4.21
18513769,4.42
1824219,3.96
8509,4.2
21864397,4.0
8728427,4.1
12722468,3.88
31685789,4.06
32824,3.62
1593623,3.5
570075,3.83
6761901,4.2
1100783,3.85
114421,3.76
1415161,4.09
24874326,3.78
382680,4.09
59990,4.1
6901097,4.04
1631622,3.63
57529,3.79
340258,3.96
32990224,4.6
141421,4.03
12683634,4.09
25406025,5.0
22052520,4.64
175395,3.87
6707571,3.82
523974,4.29
29894625,4.41
3408199,4.49
359824,3.83
311226,3.64
6668056,3.93
18411969,4.36
13890,4.04
29223476,4.03
12938582,4.68
229108,3.66
25051,4.16
60057,3.94
480443,3.79
37450,3.65
7685306,4.24
2694539,3.9
17554307,4.2
13545075,4.25
39978,3.67
614575,4.01
15722934,4.25
7906105,4.04
3,4.47
7993921,5.0
16120597,4.91
34108887,4.5
377265,3.77
6356356,4.08
44299691,5.0
22238184,3.87
40899464,4.51
13490992,3.72
17334991,4.04
9412869,4.15
6772035,5.0
23208344,4.43
3490300,3.55
14567915,3.61
17565872,5.0
13496177,4.22
23349181,4.42
26006468,3.82
378518,3.84
36621586,4.51
17334068,3.75
22597057,4.15
11317004,4.25
17781,4.15
486913,3.68
7844725,3.53
17728782,4.09
37377,4.36
6531,4.03
19391520,3.81
293505,4.02
5248524,3.98
7314405,3.92
5148720,4.19
130179,3.54
2570082,3.46
53494,3.83
40329,3.63
3276012,4.14
967294,4.08
22248969,4.45
67243,3.9
6303859,4.15
17900106,3.83
20919223,4.5
114160,4.44
652558,4.25
603607,4.13
416108,4.14
13642632,4.39
16193562,3.75
91332,4.22
15424,3.86
8844133,3.99
182683,4.35
28093,3.82
1093795,3.84
15803208,3.66
57220,4.07
78523,3.78
159751,3.73
3920295,4.0
96984,3.79
2255345,3.75
18397548,4.9
362824,3.44
6325285,4.11
13588356,4.28
2074730,3.72
12083233,3.94
36692478,3.98
42080142,3.94
40210463,4.31
201342,4.05
1930278,4.02
62555,4.08
18505832,4.15
12961248,3.58
23411536,4.2
11301,4.17
529626,4.18
17981276,3.93
37619,4.05
17728877,4.07
413736,3.97
53344842,4.37
12091089,3.95
257506,4.06
1085376,3.34
2827076,3.47
2402,3.81
537124,3.95
15771855,3.83
13525945,4.11
163465,3.84
10377742,4.17
6324090,4.02
30528383,3.91
1660236,4.14
15698437,4.69
904597,4.14
51822189,5.0
12113821,3.55
1654076,4.28
22671181,4.08
26722146,3.24
50452,4.27
721227,4.57
41816145,3.98
10908,3.61
1904868,3.03
6639760,3.79
9635325,3.87
1586905,4.47
186682,3.69
8042847,3.97
33727826,4.56
18783662,4.45
1437380,4.31
7056082,4.0
17213054,4.18
17854103,3.82
10993282,4.35
35615224,4.27
7957,3.84
490419,3.83
35400826,4.0
86560,4.18
15957,3.82
18126903,4.36
2679060,4.05
672725,3.85
762211,3.92
13521399,3.89
89208,3.58
12957410,3.43
2338190,4.0
22521549,3.64
7422080,3.04
143514,4.17
3090523,4.33
243991,3.54
239751,3.7
7780,4.05
8201605,3.42
103592,3.96
6238944,4.13
490136,4.08
4035164,4.08
30279,3.77
336889,4.24
15547,3.89
13354244,4.32
288501,4.08
29509876,5.0
23601385,3.64
43919864,5.0
7090484,4.06
189182,4.16
3110,3.97
23158340,4.17
13228487,4.29
20543348,4.52
6916800,3.6
3018111,4.12
1931593,3.69
58438,4.09
1815,4.06
41961994,3.86
6533996,4.1
21168477,4.45
40873273,4.07
359756,4.24
34209372,4.33
759450,4.21
12287209,4.12
321950,3.39
86172,3.83
89841,3.89
13411338,3.95
37479,4.12
29492747,4.26
15764025,4.2
5266655,3.53
14498145,3.45
919231,4.06
1704159,4.04
93134,3.38
11859244,3.94
6668766,4.55
9675020,3.9
240129,4.03
237050,4.43
1231900,3.81
428035,4.1
11474123,4.15
690329,3.98
74046,4.12
194611,4.33
128029,4.37
298222,3.99
3401070,4.26
20758923,4.05
120822,4.01
17287481,4.3
60813,3.82
23456237,4.55
13264510,3.83
302059,3.51
315425,4.08
9366879,4.34
6372,4.15
10420416,3.4
1705871,3.22
17373746,4.35
365016,4.05
27263454,4.16
33917,3.99
7851203,3.9
6469225,2.81
18769994,4.5
17838388,4.42
9852877,3.59
16425,3.78
6556855,4.09
3457930,4.0
6329335,3.62
16735,4.24
12680986,3.86
2358849,3.54
6462570,3.95
43188527,4.17
18782432,4.43
32498052,4.28
132770,4.07
24130855,3.42
8782738,4.18
25195596,3.63
5368,3.99
600029,4.01
25977648,1.66
13436382,4.26
28695534,4.01
58077,3.86
666447,3.55
26270886,3.79
18669943,4.57
65488,4.15
2164457,3.71
29060994,5.0
26264353,4.25
11409243,4.21
1616595,3.71
40894779,5.0
18006456,4.27
18331554,4.43
93797,4.24
237114,3.82
1429768,3.66
487582,4.06
18050728,4.32
10576365,4.19
5885743,3.85
87664,3.72
14913,4.52
37739,3.79
20990952,4.45
353,3.97
209966,4.2
73384,4.21
678114,4.21
590323,3.92
2053067,4.25
11328754,3.47
179612,4.09
20256513,4.21
34473517,3.4
25603222,4.17
13491220,0.0
628139,4.24
251991,3.83
317862,4.21
46787,3.87
25621823,4.25
13337715,4.35
22875082,4.34
28866,4.0
589469,3.38
37482047,4.11
32198288,4.12
1013883,3.86
825576,4.08
16124145,3.72
33514,4.19
32862986,4.69
1031,3.65
3131270,3.63
2168850,4.47
17852001,4.0
34038977,4.28
12957012,3.71
20445713,3.81
1480335,3.77
630103,4.09
5055737,4.16
244438,4.41
12190308,3.18
1202932,4.26
3338544,3.99
22074335,3.89
735116,3.7
13515101,4.29
6820,3.91
16093278,4.0
23614512,4.3
235117,3.96
8635145,4.0
682751,4.28
1179956,3.58
17707605,3.91
10334572,4.45
3136288,3.59
10586317,3.34
303615,3.84
11103746,4.17
1505932,3.46
38718152,5.0
9464855,3.55
35959168,4.46
16147439,4.17
17734852,3.03
12334377,4.29
18812101,4.13
8755776,4.28
7701720,4.07
20976765,4.41
839157,4.1
411828,4.0
926744,2.73
3238153,3.92
22305049,5.0
45179431,4.09
3065124,4.41
25097739,4.19
1346769,3.75
8453368,3.73
3236307,4.08
